DRUG_NAME,smiles,ADRECS_ID,Match,smiles_index
levetiracetam,CCC(C(=O)N)N1CCCC1=O,08.01.09.028,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,11.05.04.001,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,17.02.04.006,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,17.02.06.005,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,22.04.04.001,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,07.02.02.001,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,08.01.09.014,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,07.05.07.004,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,19.06.02.002,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,17.02.02.004,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,17.03.03.001,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,19.05.01.003,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,02.02.02.011,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,11.01.13.002,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,13.13.02.008,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,17.02.02.007,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,11.01.13.005,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,06.02.06.002,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,11.01.13.004,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,01.01.03.001,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,19.05.02.002,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,22.02.05.036,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,19.03.01.002,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,07.02.01.001,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,11.01.12.002,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,17.02.03.005,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,22.02.03.001,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,07.19.03.001,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,23.03.03.005,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,15.05.02.001,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,07.09.03.003,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,08.01.08.004,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,13.15.01.006,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,08.01.01.008,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,26.01.01.001,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,12.01.07.008,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,04.03.01.003,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,14.05.05.001,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,23.03.01.002,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,06.02.01.001,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,20.02.01.001,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,04.04.01.003,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,04.05.01.001,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,11.05.03.001,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,06.04.01.002,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,12.01.08.004,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,07.01.05.003,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,17.14.01.001,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,07.11.01.001,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,02.01.02.004,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,01.08.01.002,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,10.01.03.010,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,17.03.02.003,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,17.03.02.001,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,17.02.05.023,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,19.04.01.001,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,17.02.05.012,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,23.03.04.006,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,19.15.02.001,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,17.02.01.002,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,19.06.02.003,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,06.02.06.007,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,07.01.07.001,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,15.03.04.009,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,19.15.01.001,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,08.01.07.003,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,11.01.08.002,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,17.15.01.001,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,19.06.02.005,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,08.01.01.002,1.0,-9
levetiracetam,CCC(C(=O)N)N1CCCC1=O,15.01.02.001,1.0,-9
